Month,family,sales
2014-11,"LIQUOR,WINE,BEER",2668.0
2014-11,MAGAZINES,41.0
2014-11,MEATS,8436.89901
2014-11,PERSONAL CARE,3828.0
2014-11,PET SUPPLIES,187.0
2014-11,PLAYERS AND ELECTRONICS,262.0
2014-11,POULTRY,8885.282
2014-11,PREPARED FOODS,2370.1919980000002
2014-11,PRODUCE,66340.998
2014-11,SCHOOL AND OFFICE SUPPLIES,10.0
2014-11,SEAFOOD,763.5029959999999
2014-12,AUTOMOTIVE,97.0
2014-12,BABY CARE,0.0
2014-12,BEAUTY,88.0
2014-12,BEVERAGES,60749.0
2014-12,BOOKS,0.0
2014-12,BREAD/BAKERY,10017.093
2014-12,CELEBRATION,422.0
2014-12,CLEANING,20722.0
2014-12,DAIRY,20602.0
2014-12,DELI,3973.772
2014-12,EGGS,4191.0
2014-12,FROZEN FOODS,9709.18403
2014-12,GROCERY I,77093.0
2014-12,GROCERY II,1182.0
2014-12,HARDWARE,72.0
2014-12,HOME AND KITCHEN I,959.0
2014-12,HOME AND KITCHEN II,270.0
2014-12,HOME APPLIANCES,14.0
2014-12,HOME CARE,4319.0
2014-12,LADIESWEAR,684.0
2014-12,LAWN AND GARDEN,268.0
2014-12,LINGERIE,210.0
2014-12,"LIQUOR,WINE,BEER",5078.0
2014-12,MAGAZINES,70.0
2014-12,MEATS,9693.97698
2014-12,PERSONAL CARE,4099.0
2014-12,PET SUPPLIES,192.0
2014-12,PLAYERS AND ELECTRONICS,255.0
2014-12,POULTRY,9576.58098
2014-12,PREPARED FOODS,2475.632995
2014-12,PRODUCE,71131.76
2014-12,SCHOOL AND OFFICE SUPPLIES,16.0
2014-12,SEAFOOD,783.595999
2015-01,AUTOMOTIVE,91.0
2015-01,BABY CARE,0.0
2015-01,BEAUTY,58.0
2015-01,BEVERAGES,30813.0
2015-01,BOOKS,0.0
2015-01,BREAD/BAKERY,11550.134
2015-01,CELEBRATION,0.0
2015-01,CLEANING,21489.0
2015-01,DAIRY,19090.0
2015-01,DELI,4323.134
2015-01,EGGS,4483.0
2015-01,FROZEN FOODS,3481.561
2015-01,GROCERY I,64238.0
2015-01,GROCERY II,766.0
2015-01,HARDWARE,13.0
2015-01,HOME AND KITCHEN I,745.0
2015-01,HOME AND KITCHEN II,298.0
2015-01,HOME APPLIANCES,13.0
2015-01,HOME CARE,0.0
2015-01,LADIESWEAR,0.0
2015-01,LAWN AND GARDEN,294.0
2015-01,LINGERIE,217.0
2015-01,"LIQUOR,WINE,BEER",3047.0
2015-01,MAGAZINES,0.0
2015-01,MEATS,10651.92606
2015-01,PERSONAL CARE,4738.0
2015-01,PET SUPPLIES,0.0
2015-01,PLAYERS AND ELECTRONICS,0.0
2015-01,POULTRY,9278.754
2015-01,PREPARED FOODS,2605.560998
2015-01,PRODUCE,95.0
2015-01,SCHOOL AND OFFICE SUPPLIES,0.0
2015-01,SEAFOOD,813.934003
2015-02,AUTOMOTIVE,75.0
2015-02,BABY CARE,0.0
2015-02,BEAUTY,52.0
2015-02,BEVERAGES,25147.0
2015-02,BOOKS,0.0
2015-02,BREAD/BAKERY,9558.521
2015-02,CELEBRATION,0.0
2015-02,CLEANING,17746.0
2015-02,DAIRY,16604.0
2015-02,DELI,3745.309
2015-02,EGGS,3969.0
2015-02,FROZEN FOODS,3034.458
2015-02,GROCERY I,56215.0
2015-02,GROCERY II,696.0
2015-02,HARDWARE,21.0
2015-02,HOME AND KITCHEN I,575.0
2015-02,HOME AND KITCHEN II,305.0
2015-02,HOME APPLIANCES,16.0
2015-02,HOME CARE,0.0
2015-02,LADIESWEAR,0.0
2015-02,LAWN AND GARDEN,242.0
2015-02,LINGERIE,174.0
2015-02,"LIQUOR,WINE,BEER",3042.0
2015-02,MAGAZINES,0.0
2015-02,MEATS,8674.84193
2015-02,PERSONAL CARE,3977.0
2015-02,PET SUPPLIES,0.0
2015-02,PLAYERS AND ELECTRONICS,0.0
2015-02,POULTRY,7864.96099
2015-02,PREPARED FOODS,2180.138998
2015-02,PRODUCE,119.0
2015-02,SCHOOL AND OFFICE SUPPLIES,0.0
2015-02,SEAFOOD,782.219997
2015-03,AUTOMOTIVE,91.0
2015-03,BABY CARE,0.0
2015-03,BEAUTY,49.0
2015-03,BEVERAGES,30714.0
2015-03,BOOKS,0.0
2015-03,BREAD/BAKERY,11312.27302
2015-03,CELEBRATION,0.0
2015-03,CLEANING,20702.0
2015-03,DAIRY,20651.0
2015-03,DELI,4321.803
2015-03,EGGS,4525.0
2015-03,FROZEN FOODS,3626.22299
2015-03,GROCERY I,67916.0
2015-03,GROCERY II,642.0
2015-03,HARDWARE,47.0
2015-03,HOME AND KITCHEN I,625.0
2015-03,HOME AND KITCHEN II,255.0
2015-03,HOME APPLIANCES,33.0
2015-03,HOME CARE,0.0
2015-03,LADIESWEAR,0.0
2015-03,LAWN AND GARDEN,271.0
2015-03,LINGERIE,145.0
2015-03,"LIQUOR,WINE,BEER",3191.0
2015-03,MAGAZINES,0.0
2015-03,MEATS,10147.760021
2015-03,PERSONAL CARE,4544.0
2015-03,PET SUPPLIES,0.0
2015-03,PLAYERS AND ELECTRONICS,0.0
2015-03,POULTRY,9120.581979999999
2015-03,PREPARED FOODS,2850.068994
2015-03,PRODUCE,136.0
2015-03,SCHOOL AND OFFICE SUPPLIES,0.0
2015-03,SEAFOOD,842.4339995
2015-04,AUTOMOTIVE,83.0
2015-04,BABY CARE,0.0
2015-04,BEAUTY,42.0
2015-04,BEVERAGES,29615.0
2015-04,BOOKS,0.0
2015-04,BREAD/BAKERY,11095.02097
2015-04,CELEBRATION,0.0
2015-04,CLEANING,20667.0
2015-04,DAIRY,19535.0
2015-04,DELI,4227.182
2015-04,EGGS,4257.0
2015-04,FROZEN FOODS,3229.276996
2015-04,GROCERY I,65581.0
2015-04,GROCERY II,704.0
2015-04,HARDWARE,38.0
2015-04,HOME AND KITCHEN I,625.0
2015-04,HOME AND KITCHEN II,204.0
2015-04,HOME APPLIANCES,17.0
2015-04,HOME CARE,0.0
2015-04,LADIESWEAR,0.0
2015-04,LAWN AND GARDEN,221.0
2015-04,LINGERIE,141.0
2015-04,"LIQUOR,WINE,BEER",2896.0
2015-04,MAGAZINES,30.0
2015-04,MEATS,9812.85706
2015-04,PERSONAL CARE,3903.0
2015-04,PET SUPPLIES,0.0
2015-04,PLAYERS AND ELECTRONICS,0.0
2015-04,POULTRY,8820.67601
2015-04,PREPARED FOODS,2958.3410010000002
2015-04,PRODUCE,106.0
2015-04,SCHOOL AND OFFICE SUPPLIES,0.0
2015-04,SEAFOOD,731.758001
2015-05,AUTOMOTIVE,80.0
2015-05,BABY CARE,0.0
2015-05,BEAUTY,65.0
2015-05,BEVERAGES,41676.0
2015-05,BOOKS,0.0
2015-05,BREAD/BAKERY,11119.32496
2015-05,CELEBRATION,0.0
2015-05,CLEANING,20116.0
2015-05,DAIRY,21008.0
2015-05,DELI,4396.299
2015-05,EGGS,4516.0
2015-05,FROZEN FOODS,3779.724
2015-05,GROCERY I,66099.0
2015-05,GROCERY II,804.0
2015-05,HARDWARE,33.0
2015-05,HOME AND KITCHEN I,579.0
2015-05,HOME AND KITCHEN II,200.0
2015-05,HOME APPLIANCES,8.0
2015-05,HOME CARE,4029.0
2015-05,LADIESWEAR,0.0
2015-05,LAWN AND GARDEN,259.0
2015-05,LINGERIE,167.0
2015-05,"LIQUOR,WINE,BEER",3129.0
2015-05,MAGAZINES,48.0
2015-05,MEATS,10264.65698
2015-05,PERSONAL CARE,4470.0
2015-05,PET SUPPLIES,0.0
2015-05,PLAYERS AND ELECTRONICS,0.0
2015-05,POULTRY,9494.66998
2015-05,PREPARED FOODS,2681.492012
2015-05,PRODUCE,154.0
2015-05,SCHOOL AND OFFICE SUPPLIES,0.0
2015-05,SEAFOOD,787.747
2015-06,AUTOMOTIVE,103.0
2015-06,BABY CARE,0.0
2015-06,BEAUTY,106.0
2015-06,BEVERAGES,62045.0
2015-06,BOOKS,0.0
2015-06,BREAD/BAKERY,11187.343
2015-06,CELEBRATION,430.0
2015-06,CLEANING,19535.0
2015-06,DAIRY,21445.0
2015-06,DELI,4434.922
2015-06,EGGS,4542.0
2015-06,FROZEN FOODS,3579.910004
2015-06,GROCERY I,66759.0
2015-06,GROCERY II,685.0
2015-06,HARDWARE,50.0
2015-06,HOME AND KITCHEN I,750.0
2015-06,HOME AND KITCHEN II,707.0
2015-06,HOME APPLIANCES,0.0
2015-06,HOME CARE,5080.0
2015-06,LADIESWEAR,529.0
2015-06,LAWN AND GARDEN,277.0
2015-06,LINGERIE,192.0
2015-06,"LIQUOR,WINE,BEER",3356.0
2015-06,MAGAZINES,58.0
2015-06,MEATS,10604.61502
2015-06,PERSONAL CARE,4218.0
2015-06,PET SUPPLIES,166.0
2015-06,PLAYERS AND ELECTRONICS,180.0
2015-06,POULTRY,9089.075
2015-06,PREPARED FOODS,2735.300993
2015-06,PRODUCE,71246.4081
2015-06,SCHOOL AND OFFICE SUPPLIES,13.0
2015-06,SEAFOOD,850.9949985000001
2015-07,AUTOMOTIVE,94.0
2015-07,BABY CARE,0.0
2015-07,BEAUTY,62.0
2015-07,BEVERAGES,57789.0
2015-07,BOOKS,0.0
2015-07,BREAD/BAKERY,11824.308
2015-07,CELEBRATION,462.0
2015-07,CLEANING,19965.0
2015-07,DAIRY,20912.0
2015-07,DELI,4531.734
2015-07,EGGS,4460.0
2015-07,FROZEN FOODS,3477.845
2015-07,GROCERY I,66349.0
2015-07,GROCERY II,703.0
2015-07,HARDWARE,45.0
2015-07,HOME AND KITCHEN I,613.0
2015-07,HOME AND KITCHEN II,263.0
2015-07,HOME APPLIANCES,0.0
2015-07,HOME CARE,4685.0
2015-07,LADIESWEAR,467.0
2015-07,LAWN AND GARDEN,247.0
2015-07,LINGERIE,222.0
2015-07,"LIQUOR,WINE,BEER",3440.0
2015-07,MAGAZINES,72.0
2015-07,MEATS,10278.470996
2015-07,PERSONAL CARE,3930.0
2015-07,PET SUPPLIES,177.0
2015-07,PLAYERS AND ELECTRONICS,181.0
2015-07,POULTRY,9347.59804
2015-07,PREPARED FOODS,2772.479998
2015-07,PRODUCE,74361.6951
2015-07,SCHOOL AND OFFICE SUPPLIES,8.0
2015-07,SEAFOOD,866.733
2015-08,AUTOMOTIVE,106.0
2015-08,BABY CARE,0.0
2015-08,BEAUTY,72.0
2015-08,BEVERAGES,57549.0
2015-08,BOOKS,0.0
2015-08,BREAD/BAKERY,11106.507
2015-08,CELEBRATION,436.0
2015-08,CLEANING,19219.0
2015-08,DAIRY,19916.0
2015-08,DELI,4121.354
2015-08,EGGS,4241.0
2015-08,FROZEN FOODS,3469.835
2015-08,GROCERY I,65610.0
2015-08,GROCERY II,703.0
2015-08,HARDWARE,61.0
2015-08,HOME AND KITCHEN I,523.0
2015-08,HOME AND KITCHEN II,466.0
2015-08,HOME APPLIANCES,11.0
2015-08,HOME CARE,4863.0
2015-08,LADIESWEAR,420.0
2015-08,LAWN AND GARDEN,248.0
2015-08,LINGERIE,232.0
2015-08,"LIQUOR,WINE,BEER",3032.0
2015-08,MAGAZINES,70.0
2015-08,MEATS,9979.162994
2015-08,PERSONAL CARE,4229.0
2015-08,PET SUPPLIES,209.0
2015-08,PLAYERS AND ELECTRONICS,222.0
2015-08,POULTRY,8830.360004
2015-08,PREPARED FOODS,2778.847
2015-08,PRODUCE,69608.179
2015-08,SCHOOL AND OFFICE SUPPLIES,11.0
2015-08,SEAFOOD,671.0560045
2015-09,AUTOMOTIVE,93.0
2015-09,BABY CARE,0.0
2015-09,BEAUTY,75.0
2015-09,BEVERAGES,64641.0
2015-09,BOOKS,0.0
2015-09,BREAD/BAKERY,11632.69899
2015-09,CELEBRATION,488.0
2015-09,CLEANING,20516.0
2015-09,DAIRY,20463.0
2015-09,DELI,4745.596
2015-09,EGGS,4272.0
2015-09,FROZEN FOODS,3551.139
2015-09,GROCERY I,68384.0
2015-09,GROCERY II,619.0
2015-09,HARDWARE,56.0
2015-09,HOME AND KITCHEN I,625.0
2015-09,HOME AND KITCHEN II,732.0
2015-09,HOME APPLIANCES,1.0
2015-09,HOME CARE,4981.0
2015-09,LADIESWEAR,502.0
2015-09,LAWN AND GARDEN,278.0
2015-09,LINGERIE,203.0
2015-09,"LIQUOR,WINE,BEER",3096.0
2015-09,MAGAZINES,66.0
2015-09,MEATS,9580.71305
2015-09,PERSONAL CARE,4620.0
2015-09,PET SUPPLIES,129.0
2015-09,PLAYERS AND ELECTRONICS,336.0
2015-09,POULTRY,8936.669
2015-09,PREPARED FOODS,2762.893986
2015-09,PRODUCE,74402.5571
2015-09,SCHOOL AND OFFICE SUPPLIES,11.0
2015-09,SEAFOOD,830.340003
2015-10,AUTOMOTIVE,109.0
2015-10,BABY CARE,0.0
2015-10,BEAUTY,89.0
2015-10,BEVERAGES,59847.0
2015-10,BOOKS,0.0
2015-10,BREAD/BAKERY,11626.02702
2015-10,CELEBRATION,563.0
2015-10,CLEANING,19801.0
2015-10,DAIRY,21606.0
2015-10,DELI,4517.134
2015-10,EGGS,4327.0
2015-10,FROZEN FOODS,3662.302
2015-10,GROCERY I,73869.0
2015-10,GROCERY II,532.0
2015-10,HARDWARE,47.0
2015-10,HOME AND KITCHEN I,749.0
2015-10,HOME AND KITCHEN II,1150.0
2015-10,HOME APPLIANCES,22.0
2015-10,HOME CARE,4929.0
2015-10,LADIESWEAR,482.0
2015-10,LAWN AND GARDEN,288.0
2015-10,LINGERIE,209.0
2015-10,"LIQUOR,WINE,BEER",3426.0
2015-10,MAGAZINES,205.0
2015-10,MEATS,9601.527
2015-10,PERSONAL CARE,4381.0
2015-10,PET SUPPLIES,163.0
2015-10,PLAYERS AND ELECTRONICS,316.0
2015-10,POULTRY,9315.95102
2015-10,PREPARED FOODS,2790.564002
2015-10,PRODUCE,75097.0119
2015-10,SCHOOL AND OFFICE SUPPLIES,18.0
2015-10,SEAFOOD,894.590999
2015-11,AUTOMOTIVE,96.0
2015-11,BABY CARE,0.0
2015-11,BEAUTY,70.0
2015-11,BEVERAGES,54810.0
2015-11,BOOKS,0.0
2015-11,BREAD/BAKERY,10874.701
2015-11,CELEBRATION,439.0
2015-11,CLEANING,18719.0
2015-11,DAIRY,21028.0
2015-11,DELI,4026.515
2015-11,EGGS,3981.0
2015-11,FROZEN FOODS,3546.901
2015-11,GROCERY I,67104.0
2015-11,GROCERY II,607.0
2015-11,HARDWARE,46.0
2015-11,HOME AND KITCHEN I,580.0
2015-11,HOME AND KITCHEN II,625.0
2015-11,HOME APPLIANCES,12.0
2015-11,HOME CARE,4273.0
2015-11,LADIESWEAR,365.0
2015-11,LAWN AND GARDEN,213.0
2015-11,LINGERIE,182.0
2015-11,"LIQUOR,WINE,BEER",3224.0
2015-11,MAGAZINES,177.0
2015-11,MEATS,8692.424994
2015-11,PERSONAL CARE,3813.0
2015-11,PET SUPPLIES,180.0
2015-11,PLAYERS AND ELECTRONICS,290.0
2015-11,POULTRY,8987.49299
2015-11,PREPARED FOODS,2756.173976
2015-11,PRODUCE,69829.334
2015-11,SCHOOL AND OFFICE SUPPLIES,17.0
2015-11,SEAFOOD,801.2379985
2015-12,AUTOMOTIVE,130.0
2015-12,BABY CARE,0.0
2015-12,BEAUTY,84.0
2015-12,BEVERAGES,63233.0
2015-12,BOOKS,0.0
2015-12,BREAD/BAKERY,10635.25298
2015-12,CELEBRATION,648.0
2015-12,CLEANING,21665.0
2015-12,DAIRY,23065.0
2015-12,DELI,4373.74399
2015-12,EGGS,4230.0
2015-12,FROZEN FOODS,17163.15398
2015-12,GROCERY I,85544.0
2015-12,GROCERY II,903.0
2015-12,HARDWARE,63.0
2015-12,HOME AND KITCHEN I,792.0
2015-12,HOME AND KITCHEN II,913.0
2015-12,HOME APPLIANCES,12.0
2015-12,HOME CARE,4924.0
2015-12,LADIESWEAR,538.0
2015-12,LAWN AND GARDEN,255.0
2015-12,LINGERIE,156.0
2015-12,"LIQUOR,WINE,BEER",5755.0
2015-12,MAGAZINES,245.0
2015-12,MEATS,9453.60802
2015-12,PERSONAL CARE,4414.0
2015-12,PET SUPPLIES,206.0
2015-12,PLAYERS AND ELECTRONICS,338.0
2015-12,POULTRY,8967.87103
2015-12,PREPARED FOODS,2884.896005
2015-12,PRODUCE,76804.045
2015-12,SCHOOL AND OFFICE SUPPLIES,2.0
2015-12,SEAFOOD,707.423999
2016-01,AUTOMOTIVE,146.0
2016-01,BABY CARE,0.0
2016-01,BEAUTY,51.0
2016-01,BEVERAGES,60866.0
2016-01,BOOKS,0.0
2016-01,BREAD/BAKERY,11001.805
2016-01,CELEBRATION,438.0
2016-01,CLEANING,21122.0
2016-01,DAIRY,22474.0
2016-01,DELI,3902.879
2016-01,EGGS,4417.0
2016-01,FROZEN FOODS,3574.506004
2016-01,GROCERY I,69561.0
2016-01,GROCERY II,571.0
2016-01,HARDWARE,22.0
2016-01,HOME AND KITCHEN I,587.0
2016-01,HOME AND KITCHEN II,594.0
2016-01,HOME APPLIANCES,16.0
2016-01,HOME CARE,4936.0
2016-01,LADIESWEAR,473.0
2016-01,LAWN AND GARDEN,195.0
2016-01,LINGERIE,86.0
2016-01,"LIQUOR,WINE,BEER",3105.0
2016-01,MAGAZINES,201.0
2016-01,MEATS,9133.71007
2016-01,PERSONAL CARE,4570.0
2016-01,PET SUPPLIES,174.0
2016-01,PLAYERS AND ELECTRONICS,292.0
2016-01,POULTRY,8969.57404
2016-01,PREPARED FOODS,2639.61499
2016-01,PRODUCE,78766.1681
2016-01,SCHOOL AND OFFICE SUPPLIES,0.0
2016-01,SEAFOOD,813.241
2016-02,AUTOMOTIVE,129.0
2016-02,BABY CARE,0.0
2016-02,BEAUTY,57.0
2016-02,BEVERAGES,57020.0
2016-02,BOOKS,0.0
2016-02,BREAD/BAKERY,10208.171984999999
2016-02,CELEBRATION,428.0
2016-02,CLEANING,18011.0
2016-02,DAIRY,20116.0
2016-02,DELI,3538.275
2016-02,EGGS,4088.0
2016-02,FROZEN FOODS,3193.054004
2016-02,GROCERY I,66589.0
2016-02,GROCERY II,537.0
2016-02,HARDWARE,42.0
2016-02,HOME AND KITCHEN I,419.0
2016-02,HOME AND KITCHEN II,781.0
2016-02,HOME APPLIANCES,15.0
2016-02,HOME CARE,4572.0
2016-02,LADIESWEAR,410.0
2016-02,LAWN AND GARDEN,216.0
2016-02,LINGERIE,110.0
2016-02,"LIQUOR,WINE,BEER",2957.0
2016-02,MAGAZINES,212.0
2016-02,MEATS,7963.532996
2016-02,PERSONAL CARE,4186.0
2016-02,PET SUPPLIES,144.0
2016-02,PLAYERS AND ELECTRONICS,251.0
2016-02,POULTRY,7952.21601
2016-02,PREPARED FOODS,2472.988995
2016-02,PRODUCE,71098.9439
2016-02,SCHOOL AND OFFICE SUPPLIES,3.0
2016-02,SEAFOOD,814.327002
2016-03,AUTOMOTIVE,168.0
2016-03,BABY CARE,0.0
2016-03,BEAUTY,76.0
2016-03,BEVERAGES,61839.0
2016-03,BOOKS,0.0
2016-03,BREAD/BAKERY,11845.90397
2016-03,CELEBRATION,413.0
2016-03,CLEANING,19127.0
2016-03,DAIRY,22763.0
2016-03,DELI,3766.204
2016-03,EGGS,4426.0
2016-03,FROZEN FOODS,3422.8959999999997
2016-03,GROCERY I,73822.0
2016-03,GROCERY II,671.0
2016-03,HARDWARE,31.0
2016-03,HOME AND KITCHEN I,482.0
2016-03,HOME AND KITCHEN II,832.0
2016-03,HOME APPLIANCES,0.0
2016-03,HOME CARE,4933.0
2016-03,LADIESWEAR,420.0
2016-03,LAWN AND GARDEN,258.0
2016-03,LINGERIE,102.0
2016-03,"LIQUOR,WINE,BEER",3253.0
2016-03,MAGAZINES,240.0
2016-03,MEATS,8316.98501
2016-03,PERSONAL CARE,4454.0
2016-03,PET SUPPLIES,147.0
2016-03,PLAYERS AND ELECTRONICS,295.0
2016-03,POULTRY,8551.842
2016-03,PREPARED FOODS,3096.970002
2016-03,PRODUCE,75112.7278
2016-03,SCHOOL AND OFFICE SUPPLIES,4.0
2016-03,SEAFOOD,820.2609965
2016-04,AUTOMOTIVE,159.0
2016-04,BABY CARE,0.0
2016-04,BEAUTY,101.0
2016-04,BEVERAGES,69412.0
2016-04,BOOKS,0.0
2016-04,BREAD/BAKERY,12087.514
2016-04,CELEBRATION,524.0
2016-04,CLEANING,22929.0
2016-04,DAIRY,22700.0
2016-04,DELI,3929.18
2016-04,EGGS,4228.0
2016-04,FROZEN FOODS,3081.217
2016-04,GROCERY I,96190.0
2016-04,GROCERY II,611.0
2016-04,HARDWARE,76.0
2016-04,HOME AND KITCHEN I,543.0
2016-04,HOME AND KITCHEN II,1155.0
2016-04,HOME APPLIANCES,4.0
2016-04,HOME CARE,6548.0
2016-04,LADIESWEAR,392.0
2016-04,LAWN AND GARDEN,214.0
2016-04,LINGERIE,101.0
2016-04,"LIQUOR,WINE,BEER",3175.0
2016-04,MAGAZINES,218.0
2016-04,MEATS,9533.316038
2016-04,PERSONAL CARE,6252.0
2016-04,PET SUPPLIES,176.0
2016-04,PLAYERS AND ELECTRONICS,318.0
2016-04,POULTRY,9081.623
2016-04,PREPARED FOODS,2611.773
2016-04,PRODUCE,73592.087
2016-04,SCHOOL AND OFFICE SUPPLIES,7.0
2016-04,SEAFOOD,751.855001
2016-05,AUTOMOTIVE,146.0
2016-05,BABY CARE,0.0
2016-05,BEAUTY,66.0
2016-05,BEVERAGES,58311.0
2016-05,BOOKS,0.0
2016-05,BREAD/BAKERY,12652.612
2016-05,CELEBRATION,406.0
2016-05,CLEANING,19850.0
2016-05,DAIRY,22922.0
2016-05,DELI,3772.911
2016-05,EGGS,4144.0
2016-05,FROZEN FOODS,3353.854
2016-05,GROCERY I,75189.0
2016-05,GROCERY II,598.0
2016-05,HARDWARE,51.0
2016-05,HOME AND KITCHEN I,582.0
2016-05,HOME AND KITCHEN II,603.0
2016-05,HOME APPLIANCES,27.0
2016-05,HOME CARE,4945.0
2016-05,LADIESWEAR,473.0
2016-05,LAWN AND GARDEN,268.0
2016-05,LINGERIE,143.0
2016-05,"LIQUOR,WINE,BEER",2892.0
2016-05,MAGAZINES,193.0
2016-05,MEATS,9053.70401
2016-05,PERSONAL CARE,4656.0
2016-05,PET SUPPLIES,194.0
2016-05,PLAYERS AND ELECTRONICS,237.0
2016-05,POULTRY,8444.004
2016-05,PREPARED FOODS,2707.291995
2016-05,PRODUCE,74612.6182
2016-05,SCHOOL AND OFFICE SUPPLIES,1.0
2016-05,SEAFOOD,779.399999
2016-06,AUTOMOTIVE,123.0
2016-06,BABY CARE,0.0
2016-06,BEAUTY,83.0
2016-06,BEVERAGES,56627.0
2016-06,BOOKS,0.0
2016-06,BREAD/BAKERY,12768.057
2016-06,CELEBRATION,476.0
2016-06,CLEANING,19302.0
2016-06,DAIRY,22680.0
2016-06,DELI,3840.076
2016-06,EGGS,3920.0
2016-06,FROZEN FOODS,3371.23999
2016-06,GROCERY I,74182.0
2016-06,GROCERY II,646.0
2016-06,HARDWARE,55.0
2016-06,HOME AND KITCHEN I,699.0
2016-06,HOME AND KITCHEN II,565.0
2016-06,HOME APPLIANCES,2.0
2016-06,HOME CARE,4674.0
2016-06,LADIESWEAR,450.0
2016-06,LAWN AND GARDEN,224.0
2016-06,LINGERIE,107.0
2016-06,"LIQUOR,WINE,BEER",2817.0
2016-06,MAGAZINES,180.0
2016-06,MEATS,9035.306974000001
2016-06,PERSONAL CARE,4276.0
2016-06,PET SUPPLIES,137.0
2016-06,PLAYERS AND ELECTRONICS,303.0
2016-06,POULTRY,8699.81502
2016-06,PREPARED FOODS,2688.655995
2016-06,PRODUCE,73942.8599
2016-06,SCHOOL AND OFFICE SUPPLIES,4.0
2016-06,SEAFOOD,793.196
2016-07,AUTOMOTIVE,136.0
2016-07,BABY CARE,0.0
2016-07,BEAUTY,73.0
2016-07,BEVERAGES,57558.0
2016-07,BOOKS,0.0
2016-07,BREAD/BAKERY,12206.05802
2016-07,CELEBRATION,496.0
2016-07,CLEANING,20436.0
2016-07,DAIRY,22457.0
2016-07,DELI,3777.8250000000003
2016-07,EGGS,4143.0
2016-07,FROZEN FOODS,3418.154
2016-07,GROCERY I,73278.0
2016-07,GROCERY II,420.0
2016-07,HARDWARE,66.0
2016-07,HOME AND KITCHEN I,467.0
2016-07,HOME AND KITCHEN II,793.0
2016-07,HOME APPLIANCES,0.0
2016-07,HOME CARE,4757.0
2016-07,LADIESWEAR,449.0
2016-07,LAWN AND GARDEN,184.0
2016-07,LINGERIE,103.0
2016-07,"LIQUOR,WINE,BEER",3554.0
2016-07,MAGAZINES,189.0
2016-07,MEATS,9552.347005
2016-07,PERSONAL CARE,4203.0
2016-07,PET SUPPLIES,161.0
2016-07,PLAYERS AND ELECTRONICS,341.0
2016-07,POULTRY,8914.12204
2016-07,PREPARED FOODS,2633.184
2016-07,PRODUCE,71384.556
2016-07,SCHOOL AND OFFICE SUPPLIES,4.0
2016-07,SEAFOOD,828.9230024999999
2016-08,AUTOMOTIVE,128.0
2016-08,BABY CARE,0.0
2016-08,BEAUTY,84.0
2016-08,BEVERAGES,59010.0
2016-08,BOOKS,0.0
2016-08,BREAD/BAKERY,11605.158
2016-08,CELEBRATION,452.0
2016-08,CLEANING,18995.0
2016-08,DAIRY,21094.0
2016-08,DELI,3846.355
2016-08,EGGS,3826.0
2016-08,FROZEN FOODS,3187.746
2016-08,GROCERY I,69767.0
2016-08,GROCERY II,471.0
2016-08,HARDWARE,44.0
2016-08,HOME AND KITCHEN I,1207.0
2016-08,HOME AND KITCHEN II,708.0
2016-08,HOME APPLIANCES,0.0
2016-08,HOME CARE,4766.0
2016-08,LADIESWEAR,409.0
2016-08,LAWN AND GARDEN,250.0
2016-08,LINGERIE,47.0
2016-08,"LIQUOR,WINE,BEER",3373.0
2016-08,MAGAZINES,209.0
2016-08,MEATS,8617.53599
2016-08,PERSONAL CARE,4257.0
2016-08,PET SUPPLIES,137.0
2016-08,PLAYERS AND ELECTRONICS,312.0
2016-08,POULTRY,8292.51699
2016-08,PREPARED FOODS,2358.128995
2016-08,PRODUCE,70041.12
2016-08,SCHOOL AND OFFICE SUPPLIES,10.0
2016-08,SEAFOOD,811.123998
2016-09,AUTOMOTIVE,109.0
2016-09,BABY CARE,0.0
2016-09,BEAUTY,118.0
2016-09,BEVERAGES,60684.0
2016-09,BOOKS,0.0
2016-09,BREAD/BAKERY,12174.787
2016-09,CELEBRATION,500.0
2016-09,CLEANING,19579.0
2016-09,DAIRY,21513.0
2016-09,DELI,3816.148
2016-09,EGGS,3819.0
2016-09,FROZEN FOODS,3096.768
2016-09,GROCERY I,70531.0
2016-09,GROCERY II,499.0
2016-09,HARDWARE,45.0
2016-09,HOME AND KITCHEN I,559.0
2016-09,HOME AND KITCHEN II,715.0
2016-09,HOME APPLIANCES,0.0
2016-09,HOME CARE,4882.0
2016-09,LADIESWEAR,400.0
2016-09,LAWN AND GARDEN,242.0
2016-09,LINGERIE,100.0
2016-09,"LIQUOR,WINE,BEER",3145.0
2016-09,MAGAZINES,245.0
2016-09,MEATS,8747.86001
2016-09,PERSONAL CARE,4374.0
2016-09,PET SUPPLIES,159.0
2016-09,PLAYERS AND ELECTRONICS,306.0
2016-09,POULTRY,8714.73799
2016-09,PREPARED FOODS,2513.602989
2016-09,PRODUCE,68566.5109
2016-09,SCHOOL AND OFFICE SUPPLIES,35.0
2016-09,SEAFOOD,821.417
2016-10,AUTOMOTIVE,131.0
2016-10,BABY CARE,0.0
2016-10,BEAUTY,141.0
2016-10,BEVERAGES,65840.0
2016-10,BOOKS,26.0
2016-10,BREAD/BAKERY,12263.36801
2016-10,CELEBRATION,562.0
2016-10,CLEANING,20424.0
2016-10,DAIRY,22975.0
2016-10,DELI,3931.712004
